web-scraper-order,web-scraper-start-url,price,title,availability,pagination,pagination-href,image,link,link-href
"1612613791-3340","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.699,99lei","Laptop MICROSOFT Surface Go, Intel Core i5-1035G1 pana la 3.6GHz, 12.4"" Touch, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, albastru deschis","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop MICROSOFT Surface Go, Intel Core i5-1035G1 pana la 3.6GHz, 12.4"" Touch, 8GB, SSD 256GB, Intel UHD Graphics, Windows 10 S, albastru deschis","https://mediagalaxy.ro/laptop-microsoft-surface-go-intel-core-i5-1035g1-pana-la-3-6ghz-12-4-touch-8gb-ssd-256gb-intel-uhd-graphics-windows-10-s-albastru-deschis/cpd/LAPTHJ00046/"
"1612613761-3244","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.899,90lei","Laptop ASUS ZenBook S UX393EA-HK001R, Intel Core i7-1165G7 pana la 4.7GHz, 13.9"" Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Pro, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop ASUS ZenBook S UX393EA-HK001R, Intel Core i7-1165G7 pana la 4.7GHz, 13.9"" Touch, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Pro, negru","https://mediagalaxy.ro/laptop-asus-zenbook-s-ux393ea-hk001r-intel-core-i7-1165g7-pana-la-4-7ghz-13-9-touch-16gb-ssd-1tb-intel-iris-xe-graphics-windows-10-pro-negru/cpd/TPCUX393EHK001R/"
"1612613910-3724","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.699,90lei","Laptop HP 14s-fq0013nq, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 1TB, AMD Radeon Graphics, Windows 10 Home S, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/13/","","Laptop HP 14s-fq0013nq, AMD Ryzen 5 4500U pana la 4.0GHz, 14"" Full HD, 16GB, SSD 1TB, AMD Radeon Graphics, Windows 10 Home S, argintiu","https://mediagalaxy.ro/laptop-hp-14s-fq0013nq-amd-ryzen-5-4500u-pana-la-4-0ghz-14-full-hd-16gb-ssd-1tb-amd-radeon-graphics-windows-10-home-s-argintiu/cpd/LAP1K5W8EA/"
"1612613805-3389","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.579,90lei","Laptop DELL Vostro 5401, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, gri","In anumite magazine","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop DELL Vostro 5401, Intel Core i5-1035G1 pana la 3.6GHz, 14"" Full HD, 8GB, SSD 512GB, Intel UHD Graphics, Windows 10 Pro, gri","https://mediagalaxy.ro/laptop-dell-vostro-5401-intel-core-i5-1035g1-pana-la-3-6ghz-14-full-hd-8gb-ssd-512gb-intel-uhd-graphics-windows-10-pro-gri/cpd/LAP54015111/"
"1612613865-3568","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.299,90lei","Laptop DELL Inspiron 5401, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop DELL Inspiron 5401, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-dell-inspiron-5401-intel-core-i7-1065g7-pana-la-3-9ghz-14-full-hd-16gb-ssd-512gb-intel-iris-plus-graphics-windows-10-home-argintiu/cpd/LAP55016640/"
"1612613731-3139","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.999,90lei","Laptop HUAWEI MateBook D 15, AMD Ryzen 5 3500U pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Vega 8 Graphics, Windows 10 Home, argintiu","In Stoc","","","","Laptop HUAWEI MateBook D 15, AMD Ryzen 5 3500U pana la 3.7GHz, 15.6"" Full HD, 8GB, SSD 256GB, AMD Radeon Vega 8 Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-huawei-matebook-d-15-amd-ryzen-5-3500u-pana-la-3-7ghz-15-6-full-hd-8gb-ssd-256gb-amd-radeon-vega-8-graphics-windows-10-home-argintiu/cpd/LAP53010UAJ/"
"1612613746-3191","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.199,90lei","Laptop Gaming ASUS ROG Strix Scar 15 G532LWS-HF091T, Intel Core i9-10980HK pana la 5.3GHz, 15.6"" Full HD, 16GB, SSD 1TB + 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop Gaming ASUS ROG Strix Scar 15 G532LWS-HF091T, Intel Core i9-10980HK pana la 5.3GHz, 15.6"" Full HD, 16GB, SSD 1TB + 1TB, NVIDIA GeForce RTX 2070 Super 8GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-scar-15-g532lws-hf091t-intel-core-i9-10980hk-pana-la-5-3ghz-15-6-full-hd-16gb-ssd-1tb-1tb-nvidia-geforce-rtx-2070-super-8gb-windows-10-home-negru/cpd/LAPG532LWHF091T/"
"1612613939-3794","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","2.299,90lei","Laptop LENOVO IdeaPad 3 15IML05, Intel Pentium Gold 6405U 2.4GHz, 15.6"" Full HD, 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, gri","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/15/","","Laptop LENOVO IdeaPad 3 15IML05, Intel Pentium Gold 6405U 2.4GHz, 15.6"" Full HD, 4GB, SSD 256GB, Intel UHD Graphics, Windows 10 Home S, gri","https://mediagalaxy.ro/laptop-lenovo-ideapad-3-15iml05-intel-pentium-gold-6405u-2-4ghz-15-6-full-hd-4gb-ssd-256gb-intel-uhd-graphics-windows-10-home-s-gri/cpd/LAP81WB00MARM/"
"1612613820-3418","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","12.599,90lei","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 32GB, SSD 512GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Home, platinum","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 32GB, SSD 512GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Home, platinum","https://mediagalaxy.ro/laptop-2-in-1-microsoft-surface-book-3-intel-core-i7-1065g7-pana-la-3-9ghz-13-5-touch-32gb-ssd-512gb-nvidia-geforce-gtx-1650-max-q-design-4gb-windows-10-home-platinum/cpd/LAPSLK00009/"
"1612613895-3685","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.999,90lei","Laptop Gaming LENOVO Legion Y540-17IRH-PG0, Intel Core i5-9300HF pana la 4.1GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free Dos, Negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/12/","","Laptop Gaming LENOVO Legion Y540-17IRH-PG0, Intel Core i5-9300HF pana la 4.1GHz, 17.3"" Full HD, 8GB, SSD 512GB, NVIDIA GeForce GTX 1650 4GB, Free Dos, Negru","https://mediagalaxy.ro/laptop-gaming-lenovo-legion-y540-17irh-pg0-intel-core-i5-9300hf-pana-la-4-1ghz-17-3-full-hd-8gb-ssd-512gb-nvidia-geforce-gtx-1650-4gb-free-dos-negru/cpd/LAP81T3007LRM/"
"1612613776-3292","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.499,90lei","Laptop ASUS Zenbook 13 UX325EA-AH037R, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Pro, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop ASUS Zenbook 13 UX325EA-AH037R, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" Full HD, 16GB, SSD 1TB, Intel Iris Xe Graphics, Windows 10 Pro, gri","https://mediagalaxy.ro/laptop-asus-zenbook-13-ux325ea-ah037r-intel-core-i7-1165g7-pana-la-4-7ghz-13-3-full-hd-16gb-ssd-1tb-intel-iris-xe-graphics-windows-10-pro-gri/cpd/LAPUX325EAH037R/"
"1612613865-3561","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.439,90lei","Laptop ASUS UX425JA-BM112T, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, Lilac Mist","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop ASUS UX425JA-BM112T, Intel Core i7-1065G7 pana la 3.9GHz, 14"" Full HD, 16GB, SSD 512GB, Intel UHD Graphics, Windows 10 Home, Lilac Mist","https://mediagalaxy.ro/laptop-asus-ux425ja-bm112t-intel-core-i7-1065g7-pana-la-3-9ghz-14-full-hd-16gb-ssd-512gb-intel-uhd-graphics-windows-10-home-lilac-mist/cpd/LAPUX425JBM112T/"
"1612613880-3644","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.499,90lei","Laptop DELL Inspiron 5405, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop DELL Inspiron 5405, AMD Ryzen 7 4700U pana la 4.1GHz, 14"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-dell-inspiron-5405-amd-ryzen-7-4700u-pana-la-4-1ghz-14-full-hd-8gb-ssd-512gb-amd-radeon-graphics-windows-10-home-argintiu/cpd/LAP54050175/"
"1612613880-3615","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.799,90lei","Laptop APPLE MacBook 12"" Retina Display mnyf2ze/a, Intel® Core™ m3 pana la 3.0GHz, 8GB, 256GB, Intel HD Graphics 615, macOS Sierra, Space Gray - Tastatura layout INT","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop APPLE MacBook 12"" Retina Display mnyf2ze/a, Intel® Core™ m3 pana la 3.0GHz, 8GB, 256GB, Intel HD Graphics 615, macOS Sierra, Space Gray - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-12-retina-display-mnyf2ze-a-intelr-coretm-m3-pana-la-3-0ghz-8gb-256gb-intel-hd-graphics-615-macos-sierra-space-gray-tastatura-layout-int/cpd/LAPMNYF2ZEA/"
"1612613836-3469","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.289,99lei","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV-HE010, AMD Ryzen 9 4900HS pana la 4.3GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Free DOS, gri inchis","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/8/","","Laptop Gaming ASUS ROG Zephyrus G14 GA401IV-HE010, AMD Ryzen 9 4900HS pana la 4.3GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Free DOS, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-g14-ga401iv-he010-amd-ryzen-9-4900hs-pana-la-4-3ghz-14-full-hd-16gb-ssd-1tb-nvidia-geforce-rtx-2060-max-q-6gb-free-dos-gri-inchis/cpd/LAPGA401IVHE010/"
"1612613731-3136","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.599,90lei","Laptop HP ProBook 450 G7, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 16GB, 1TB + SSD 256GB, NVIDIA GeForce MX130 2GB, Free DOS, argintiu","In Stoc","","","","Laptop HP ProBook 450 G7, Intel Core i5-10210U pana la 4.2GHz, 15.6"" Full HD, 16GB, 1TB + SSD 256GB, NVIDIA GeForce MX130 2GB, Free DOS, argintiu","https://mediagalaxy.ro/laptop-hp-probook-450-g7-intel-core-i5-10210u-pana-la-4-2ghz-15-6-full-hd-16gb-1tb-ssd-256gb-nvidia-geforce-mx130-2gb-free-dos-argintiu/cpd/LAP2D296EA/"
"1612613880-3624","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.699,90lei","Laptop Gaming DELL Inspiron 3590 G3 , Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB + HDD 1TB, NVIDIA GeForce GTX 1650 4GB, Windows 10 Home, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop Gaming DELL Inspiron 3590 G3 , Intel Core i5-9300H pana la 4.1GHz, 15.6"" Full HD, 8GB, SSD 256GB + HDD 1TB, NVIDIA GeForce GTX 1650 4GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-dell-inspiron-3590-g3-intel-core-i5-9300h-pana-la-4-1ghz-15-6-full-hd-8gb-ssd-256gb-hdd-1tb-nvidia-geforce-gtx-1650-4gb-windows-10-home-negru/cpd/LAP35513590/"
"1612613850-3541","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.699,90lei","Laptop Gaming ASUS ROG Strix G15 G512LV-HN235, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop Gaming ASUS ROG Strix G15 G512LV-HN235, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g15-g512lv-hn235-intel-core-i7-10870h-pana-la-5-0ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAPG512LVHN235/"
"1612613865-3567","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.299,90lei","Laptop Gaming ASUS TUF F15 FX506LU-HN124, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop Gaming ASUS TUF F15 FX506LU-HN124, Intel Core i7-10870H pana la 5.0GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce GTX 1660Ti 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-tuf-f15-fx506lu-hn124-intel-core-i7-10870h-pana-la-5-0ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-gtx-1660ti-6gb-free-dos-negru/cpd/LAPFX506LUHN124/"
"1612613761-3248","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.699,90lei","Laptop Gaming ASUS ROG Zephyrus GX501GI-EI006T, Intel® Core™ i7-8750H pana la 4.1GHz, 15.6"" Full HD, 24GB, SSD 512GB, NVIDIA GeForce GTX 1080 8GB, Windows 10","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop Gaming ASUS ROG Zephyrus GX501GI-EI006T, Intel® Core™ i7-8750H pana la 4.1GHz, 15.6"" Full HD, 24GB, SSD 512GB, NVIDIA GeForce GTX 1080 8GB, Windows 10","https://mediagalaxy.ro/laptop-asus-rog-zephyrus-gx501gi-ei006t-intelr-coretm-i7-8750h-pana-la-4-1ghz-15-6-full-hd-24gb-ssd-512gb-nvidia-geforce-gtx-1080-8gb-windows-10/cpd/LAPGX501GIEI006/"
"1612613791-3357","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.799,90lei","Laptop HP Gaming  Pavilion 15-cs3022nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX130 2GB, Free DOS, albastru inchis","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop HP Gaming  Pavilion 15-cs3022nq, Intel Core i5-1035G1 pana la 3.6GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX130 2GB, Free DOS, albastru inchis","https://mediagalaxy.ro/laptop-hp-gaming-pavilion-15-cs3022nq-intel-core-i5-1035g1-pana-la-3-6ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-mx130-2gb-free-dos-albastru-inchis/cpd/LAP2T252EA/"
"1612613791-3311","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.699,90lei","Laptop ASUS ZenBook 14 UX435EA-A5019T, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop ASUS ZenBook 14 UX435EA-A5019T, Intel Core i7-1165G7 pana la 4.7GHz, 14"" Full HD, 8GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, gri","https://mediagalaxy.ro/laptop-asus-zenbook-14-ux435ea-a5019t-intel-core-i7-1165g7-pana-la-4-7ghz-14-full-hd-8gb-ssd-512gb-intel-iris-xe-graphics-windows-10-home-gri/cpd/LAPUX435EA5019T/"
"1612613776-3263","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.299,90lei","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE132T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Home, gri inchis","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/4/","","Laptop Gaming ASUS ROG Zephyrus G14 AniMe Matrix GA401IV-HE132T, AMD Ryzen 7 4800HS pana la 4.2GHz, 14"" Full HD, 16GB, SSD 1TB, NVIDIA GeForce RTX 2060 Max-Q 6GB, Windows 10 Home, gri inchis","https://mediagalaxy.ro/laptop-gaming-asus-rog-zephyrus-g14-anime-matrix-ga401iv-he132t-amd-ryzen-7-4800hs-pana-la-4-2ghz-14-full-hd-16gb-ssd-1tb-nvidia-geforce-rtx-2060-max-q-6gb-windows-10-home-gri-inchis/cpd/LAPGA401IHE132T/"
"1612613746-3202","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","10.799,90lei","Laptop Gaming HP Omen 2S 15-dg0007nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD Touch, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/2/","","Laptop Gaming HP Omen 2S 15-dg0007nq, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD Touch, 16GB, SSD 2x512GB, NVIDIA GeForce RTX 2070 8GB, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-gaming-hp-omen-2s-15-dg0007nq-intel-core-i7-9750h-pana-la-4-5ghz-15-6-full-hd-touch-16gb-ssd-2x512gb-nvidia-geforce-rtx-2070-8gb-windows-10-home-negru/cpd/LAP7QB64EA/"
"1612613880-3616","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","4.799,90lei","Laptop APPLE MacBook 12"" Retina Display mnyj2ze/a, Intel® Core™ i5 pana la 3.2GHz, 8GB, 512GB, Intel HD Graphics 615, MacOS Sierra, Silver - Tastatura layout INT","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/11/","","Laptop APPLE MacBook 12"" Retina Display mnyj2ze/a, Intel® Core™ i5 pana la 3.2GHz, 8GB, 512GB, Intel HD Graphics 615, MacOS Sierra, Silver - Tastatura layout INT","https://mediagalaxy.ro/laptop-apple-macbook-12-retina-display-mnyj2ze-a-intelr-coretm-i5-pana-la-3-2ghz-8gb-512gb-intel-hd-graphics-615-macos-sierra-silver-tastatura-layout-int/cpd/LAPMNYJ2ZEA/"
"1612613820-3411","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","15.699,90lei","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 32GB, SSD 512GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Pro, Platinum","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop 2 in 1 MICROSOFT Surface Book 3, Intel Core i7-1065G7 pana la 3.9GHz, 13.5"" Touch, 32GB, SSD 512GB, NVIDIA GeForce GTX 1650 Max-Q Design 4GB, Windows 10 Pro, Platinum","https://mediagalaxy.ro/laptop-2-in-1-microsoft-surface-book-3-intel-core-i7-1065g7-pana-la-3-9ghz-13-5-touch-32gb-ssd-512gb-nvidia-geforce-gtx-1650-max-q-design-4gb-windows-10-pro-platinum/cpd/TPCSLK00023/"
"1612613850-3512","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","6.299,90lei","Laptop Gaming ASUS ROG Strix G17 G712LV-H7002, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/9/","","Laptop Gaming ASUS ROG Strix G17 G712LV-H7002, Intel Core i7-10750H pana la 5.0GHz, 17.3"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce RTX 2060 6GB, Free DOS, negru","https://mediagalaxy.ro/laptop-gaming-asus-rog-strix-g17-g712lv-h7002-intel-core-i7-10750h-pana-la-5-0ghz-17-3-full-hd-16gb-ssd-512gb-nvidia-geforce-rtx-2060-6gb-free-dos-negru/cpd/LAPG712LVH7002/"
"1612613761-3258","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","7.399,90lei","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" UHD Touch, 16GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/3/","","Laptop 2 in 1 DELL Inspiron 7306, Intel Core i7-1165G7 pana la 4.7GHz, 13.3"" UHD Touch, 16GB, SSD 512GB, Intel Iris Xe Graphics, Windows 10 Home, negru","https://mediagalaxy.ro/laptop-2-in-1-dell-inspiron-7306-intel-core-i7-1165g7-pana-la-4-7ghz-13-3-uhd-touch-16gb-ssd-512gb-intel-iris-xe-graphics-windows-10-home-negru/cpd/TPC73069290/"
"1612613805-3363","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","3.399,90lei","Laptop HUAWEI MateBook D 15, AMD Ryzen 7 3700U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/6/","","Laptop HUAWEI MateBook D 15, AMD Ryzen 7 3700U pana la 4.0GHz, 15.6"" Full HD, 8GB, SSD 512GB, AMD Radeon Graphics, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-huawei-matebook-d-15-amd-ryzen-7-3700u-pana-la-4-0ghz-15-6-full-hd-8gb-ssd-512gb-amd-radeon-graphics-windows-10-home-argintiu/cpd/LAP53010XTN/"
"1612613791-3315","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.599,90lei","Laptop Gaming DELL G5 5590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1660 Ti 6GB, Ubuntu, negru","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop Gaming DELL G5 5590, Intel Core i7-9750H pana la 4.5GHz, 15.6"" Full HD, 16GB, HDD 1TB + SSD 256GB, NVIDIA GeForce GTX 1660 Ti 6GB, Ubuntu, negru","https://mediagalaxy.ro/laptop-gaming-dell-g5-5590-intel-core-i7-9750h-pana-la-4-5ghz-15-6-full-hd-16gb-hdd-1tb-ssd-256gb-nvidia-geforce-gtx-1660-ti-6gb-ubuntu-negru/cpd/LAP55900939/"
"1612613791-3319","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.499,90lei","Laptop ASUS Zenbook 13 UX325JA-EG037T, Intel Core i7-1065G7 pana la 3.9GHz, 13.3"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, gri","In Stoc","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/5/","","Laptop ASUS Zenbook 13 UX325JA-EG037T, Intel Core i7-1065G7 pana la 3.9GHz, 13.3"" Full HD, 16GB, SSD 512GB, Intel Iris Plus Graphics, Windows 10 Home, gri","https://mediagalaxy.ro/laptop-asus-zenbook-13-ux325ja-eg037t-intel-core-i7-1065g7-pana-la-3-9ghz-13-3-full-hd-16gb-ssd-512gb-intel-iris-plus-graphics-windows-10-home-gri/cpd/LAPUX325JAEG037T/"
"1612613820-3449","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","8.299,90lei","Laptop APPLE MacBook Pro 13 myd92ro/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout RO","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/7/","","Laptop APPLE MacBook Pro 13 myd92ro/a, Apple M1, 13.3"" Retina Display si Touch Bar, 8GB, SSD 512GB, Grafica integrata, macOS Big Sur, Space Gray - Tastatura layout RO","https://mediagalaxy.ro/laptop-apple-macbook-pro-13-myd92ro-a-apple-m1-13-3-retina-display-si-touch-bar-8gb-ssd-512gb-grafica-integrata-macos-big-sur-space-gray-tastatura-layout-ro/cpd/LAPMYD92ROA/"
"1612613865-3566","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/1/","5.299,90lei","Laptop DELL Inspiron 5501, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, argintiu","Stoc epuizat","","https://mediagalaxy.ro/laptopuri/cpl/filtru/p/10/","","Laptop DELL Inspiron 5501, Intel Core i7-1065G7 pana la 3.9GHz, 15.6"" Full HD, 16GB, SSD 512GB, NVIDIA GeForce MX330 2GB, Windows 10 Home, argintiu","https://mediagalaxy.ro/laptop-dell-inspiron-5501-intel-core-i7-1065g7-pana-la-3-9ghz-15-6-full-hd-16gb-ssd-512gb-nvidia-geforce-mx330-2gb-windows-10-home-argintiu/cpd/LAP55016602/"
