web-scraper-order,web-scraper-start-url,title,price,availability,link,link-href,image-src,pagination,pagination-href
"1612611612-707","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion 7 15IMHg05 cu procesor Intel® Core™ i7-10875H, 15.6"" Full HD, IPS, 500Nits, 144Hz, 100% Adobe RGB, Gsync, 32GB, 1TB SSD, NVIDIA® GeForce® RTX 2080 Super Max-Q 8GB, FreeDOS, Slate Grey","9.999<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming Lenovo Legion 7 15IMHg05 cu procesor Intel® Core™ i7-10875H, 15.6"" Full HD, IPS, 500Nits, 144Hz, 100% Adobe RGB, Gsync, 32GB, 1TB SSD, NVIDIA® GeForce® RTX 2080 Super Max-Q 8GB, FreeDOS, Slate Grey","https://www.emag.ro/laptop-gaming-lenovo-legion-7-15imhg05-cu-procesor-intelr-coretm-i7-10875h-15-6-full-hd-ips-500nits-144hz-100-adobe-rgb-gsync-32gb-1tb-ssd-nvidiar-geforcer-rtx-2080-super-max-q-8gb-freedos-slate-grey-/pd/DPDP03MBM/","https://s13emagst.akamaized.net/products/31641/31640160/images/res_39f2424dda23c7a95c04935fe5cd62de.jpg?width=200&height=200&hash=B441A3B41F48DC8A3A3725105F366F51","6","https://www.emag.ro/laptopuri/p6/c"
"1612611686-1034","https://www.emag.ro/laptopuri/c","Laptop Apple MacBook Pro 13, ecran Retina, Touch Bar, procesor Intel® Core™ i5 2.40 GHz, 8GB, 256GB SSD, Intel Iris Plus Graphics 655, macOS Mojave, INT KB, Space Grey","8.393<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Apple MacBook Pro 13, ecran Retina, Touch Bar, procesor Intel® Core™ i5 2.40 GHz, 8GB, 256GB SSD, Intel Iris Plus Graphics 655, macOS Mojave, INT KB, Space Grey","https://www.emag.ro/laptop-apple-macbook-pro-13-ecran-retina-touch-bar-procesor-intelr-coretm-i5-2-40-ghz-8gb-256gb-ssd-intel-iris-plus-graphics-655-macos-mojave-int-kb-space-grey-mv962ze-a/pd/DFZQZQBBM/","https://s13emagst.akamaized.net/products/16150/16149615/images/res_588c5a76167eacecc014d40ebe5ab5fa.jpg?width=200&height=200&hash=B59D9975ACBE99859110703B75A5A405","14","https://www.emag.ro/laptopuri/p14/c"
"1612611597-682","https://www.emag.ro/laptopuri/c","Laptop Dell Gaming G5 5500, 15.6inch, Intel® Core™ i7-10750H, RAM 16GB, SSD 1TB M.2 PCIe, nVidia GeForce RTX 2060 6GB GDDR6, Windows 10 Pro","8.199<sup>98</sup> <span>Lei</span>","ultimele 3 produse","Laptop Dell Gaming G5 5500, 15.6inch, Intel® Core™ i7-10750H, RAM 16GB, SSD 1TB M.2 PCIe, nVidia GeForce RTX 2060 6GB GDDR6, Windows 10 Pro","https://www.emag.ro/laptop-dell-gaming-g5-5500-15-6inch-intelr-coretm-i7-10750h-ram-16gb-ssd-1tb-m-2-pcie-nvidia-geforce-rtx-2060-6gb-gddr6-windows-10-pro-dig55500i716160wp1/pd/DZD4K3MBM/","https://s13emagst.akamaized.net/products/31657/31656509/images/res_ea2343c8a0c17accb78c15929e7e3e5d.jpg?width=200&height=200&hash=558FF536DF62AF32E64DCFFC378E5196","7","https://www.emag.ro/laptopuri/p7/c"
"1612611597-661","https://www.emag.ro/laptopuri/c","Laptop Gaming Lenovo Legion Y530-15ICH cu procesor Intel® Core™ i5-8300H pana la 4.00 GHz, Coffee Lake, 15.6"", Full HD, IPS, 8GB, 512GB SSD, NVIDIA GeForce GTX 1060 6GB, Free DOS, Black","5.140<sup>80</sup> <span>Lei</span>","ultimele 2 produse","Laptop Gaming Lenovo Legion Y530-15ICH cu procesor Intel® Core™ i5-8300H pana la 4.00 GHz, Coffee Lake, 15.6"", Full HD, IPS, 8GB, 512GB SSD, NVIDIA GeForce GTX 1060 6GB, Free DOS, Black","https://www.emag.ro/laptop-gaming-lenovo-legion-y530-15ich-cu-procesor-intelr-coretm-i5-8300h-pana-la-4-00-ghz-coffee-lake-15-6-full-hd-ips-8gb-512gb-ssd-nvidia-geforce-gtx-1060-6gb-free-dos-black-81lb006xrm/pd/D0G69LBBM/","https://s13emagst.akamaized.net/products/16538/16537051/images/res_3c8098e16b4e6e9ed978c0356f1b4863.jpg?width=200&height=200&hash=42D9B2730E8512DE2C79B74E138E69E2","7","https://www.emag.ro/laptopuri/p7/c"
"1612611476-197","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Dell XPS 13 9300 cu procesor Intel® Core™ i7-1065G7 pana la 3.90 GHz, 13.4"", Full HD+, 8GB, 512GB SSD, Intel Iris Plus Graphics, Windows 10 Pro, Platinum SIlver","9.999<sup>99</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ultraportabil Dell XPS 13 9300 cu procesor Intel® Core™ i7-1065G7 pana la 3.90 GHz, 13.4"", Full HD+, 8GB, 512GB SSD, Intel Iris Plus Graphics, Windows 10 Pro, Platinum SIlver","https://www.emag.ro/laptop-ultraportabil-dell-xps-13-9300-cu-procesor-intelr-coretm-i7-1065g7-pana-la-3-90-ghz-13-4-full-hd-8gb-512gb-ssd-intel-iris-plus-graphics-windows-10-pro-platinum-silver-xps9300i78512wpro/pd/DFVRJMMBM/","https://s13emagst.akamaized.net/products/30054/30053926/images/res_1938c4034c242e82ecd54a216291fbb4.jpg?width=200&height=200&hash=9D8E2014B1966EDAC596A4BB474A5D4C","19","https://www.emag.ro/laptopuri/p19/c"
"1612611506-307","https://www.emag.ro/laptopuri/c","Laptop Acer ConceptD 3 CN315-72G cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 16GB, 1TB SSD, NVIDIA® GeForce® GTX 1650Ti 4GB, Windows 10 Pro, White","8.799<sup>99</sup> <span>Lei</span>","în stoc","Laptop Acer ConceptD 3 CN315-72G cu procesor Intel® Core™ i7-10750H pana la 5.00 GHz, 15.6"", Full HD, 16GB, 1TB SSD, NVIDIA® GeForce® GTX 1650Ti 4GB, Windows 10 Pro, White","https://www.emag.ro/laptop-acer-conceptd-3-cn315-72g-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-00-ghz-15-6-full-hd-16gb-1tb-ssd-nvidiar-geforcer-gtx-1650ti-4gb-windows-10-pro-white-nx-c5yex-005/pd/D46BSDMBM/","https://s13emagst.akamaized.net/products/34678/34677580/images/res_e55afa046153ce533e58a2940a9a05ad.jpg?width=200&height=200&hash=B6725FFEDD2C8F2F36A6079FC4711840","16","https://www.emag.ro/laptopuri/p16/c"
"1612611431-52","https://www.emag.ro/laptopuri/c","Laptop Gaming ASUS ROG Strix G15 G512LU cu procesor Intel® Core™ i7-10750H pana la 5.0GHz, 15.6”, Full HD, 144Hz, 16GB, 512GB SSD M.2 NVMe™ PCIe®, NVIDIA® GeForce® GTX 1660Ti 6GB GDDR6 Optimus, No OS, Electro Punk","5.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop Gaming ASUS ROG Strix G15 G512LU cu procesor Intel® Core™ i7-10750H pana la 5.0GHz, 15.6”, Full HD, 144Hz, 16GB, 512GB SSD M.2 NVMe™ PCIe®, NVIDIA® GeForce® GTX 1660Ti 6GB GDDR6 Optimus, No OS, Electro Punk","https://www.emag.ro/laptop-gaming-asus-rog-strix-g15-g512lu-cu-procesor-intelr-coretm-i7-10750h-pana-la-5-0ghz-15-6-full-hd-144hz-16gb-512gb-ssd-m-2-nvmetm-pcier-nvidiar-geforcer-gtx-1660ti-6gb-gddr6-optimus-no-os-electr/pd/DCMDN3MBM/","https://s13emagst.akamaized.net/products/31163/31162038/images/res_f8590dd046852d4bcbb15d877b0c4759.jpg?width=200&height=200&hash=902891D20871ED7AC6104A3E28EF656E","",""
"1612611716-1166","https://www.emag.ro/laptopuri/c","Laptop Lenovo C340, 14"", i3 10110U, 8 GB RAM DDR4, 256 GB SSD, Windows 10 Home S, Onyx Black","3.444<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop Lenovo C340, 14"", i3 10110U, 8 GB RAM DDR4, 256 GB SSD, Windows 10 Home S, Onyx Black","https://www.emag.ro/laptop-lenovo-c340-14-i3-10110u-8-gb-ram-ddr4-256-gb-ssd-windows-10-home-s-onyx-black-hcdp81tk00c0pb/pd/DTLW42MBM/","https://s13emagst.akamaized.net/products/32919/32918752/images/res_d169eada39ac3e2ab5c2c5271130ba28.jpg?width=200&height=200&hash=F58F04B034EC5B23288F1B13EDC5895F","20","https://www.emag.ro/laptopuri/p20/c"
"1612611656-917","https://www.emag.ro/laptopuri/c","Laptop business ASUSPRO ExpertBook P2540FA-DM0678 cu procesor Intel® Core™ i5-10210U pana la 4.2 GHz, Comet Lake, 15.6"", Full HD, 8GB, 512GB SSD, Intel® UHD Graphics, port retea RJ45 si unitate DVD integrate, Endless OS, negru","2.998<sup>80</sup> <span>Lei</span>","în stoc","Laptop business ASUSPRO ExpertBook P2540FA-DM0678 cu procesor Intel® Core™ i5-10210U pana la 4.2 GHz, Comet Lake, 15.6"", Full HD, 8GB, 512GB SSD, Intel® UHD Graphics, port retea RJ45 si unitate DVD integrate, Endless OS, negru","https://www.emag.ro/laptop-business-asuspro-expertbook-cu-procesor-intelr-coretm-i5-10210u-pana-la-4-2-ghz-comet-lake-15-6-full-hd-8gb-512gb-ssd-intelr-uhd-graphics-port-retea-rj45-si-unitate-dvd-integrate-endless-os-neg/pd/DDMQ5DMBM/","https://s13emagst.akamaized.net/products/30810/30809505/images/res_2e5a0a315f66429022b14aadf4758456.jpg?width=200&height=200&hash=F79CDABC1AD9CF7D8B5C5534339ACE0E","8","https://www.emag.ro/laptopuri/p8/c"
"1612611656-921","https://www.emag.ro/laptopuri/c","Laptop Acer ConceptD 7 CN715-72P cu procesor Intel® Core™ i7-10875H pana la 5.10 GHz, 15.6"", 4K UHD, 32GB, 1TB SSD, NVIDIA® Quadro RTX 5000 16GB, Windows 10 Pro, White","17.999<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop Acer ConceptD 7 CN715-72P cu procesor Intel® Core™ i7-10875H pana la 5.10 GHz, 15.6"", 4K UHD, 32GB, 1TB SSD, NVIDIA® Quadro RTX 5000 16GB, Windows 10 Pro, White","https://www.emag.ro/laptop-acer-conceptd-7-cn715-72p-cu-procesor-intelr-coretm-i7-10875h-pana-la-5-10-ghz-15-6-4k-uhd-32gb-1tb-ssd-nvidiar-quadro-rtx-5000-16gb-windows-10-pro-white-nx-c62ex-001/pd/DGNSPDMBM/","https://s13emagst.akamaized.net/products/34545/34544413/images/res_d056f32a2762faf77ee842b949314a57.jpg?width=200&height=200&hash=799C72AEE63EDA0C2A3952448A702C27","8","https://www.emag.ro/laptopuri/p8/c"
"1612611581-597","https://www.emag.ro/laptopuri/c","Laptop ultraportabil HP EliteBook 840 G7 cu procesor Intel® Core™ i7-10510U pana la 4.90 GHz, 14"",Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Silver","6.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil HP EliteBook 840 G7 cu procesor Intel® Core™ i7-10510U pana la 4.90 GHz, 14"",Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Silver","https://www.emag.ro/laptop-ultraportabil-hp-elitebook-840-g7-cu-procesor-intelr-coretm-i7-10510u-pana-la-4-90-ghz-14-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-silver-10u65ea/pd/D31DW7MBM/","https://s13emagst.akamaized.net/products/34147/34146966/images/res_6ad3e9904b9b232eedf86d999032a269.jpg?width=200&height=200&hash=B533B56EAF601080E5E58D5ACD580767","9","https://www.emag.ro/laptopuri/p9/c"
"1612611491-267","https://www.emag.ro/laptopuri/c","Laptop Dell 2-in-1 Latitude 5310, Intel Core i5-10210U, 13.3inch, RAM 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Grey","6.539<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop Dell 2-in-1 Latitude 5310, Intel Core i5-10210U, 13.3inch, RAM 8GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Grey","https://www.emag.ro/laptop-dell-2-in-1-latitude-5310-intel-core-i5-10210u-13-3inch-ram-8gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-grey-n004l531013emea/pd/DQHT13MBM/","https://s13emagst.akamaized.net/products/32092/32091981/images/res_ca3e209074b7c8390c5954c03e6c4986.jpg?width=200&height=200&hash=7C8207AB8B6F928AFCA0292EC79B048F","18","https://www.emag.ro/laptopuri/p18/c"
"1612611461-116","https://www.emag.ro/laptopuri/c","Laptop HP 15s-fq2005nq cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 15.6"", Full HD, 8GB, 512GB SSD, Intel® Iris® Xᵉ Graphics, Free DOS, Natural Silver","3.699<sup>99</sup> <span>Lei</span>","stoc epuizat","Laptop HP 15s-fq2005nq cu procesor Intel® Core™ i7-1165G7 pana la 4.70 GHz, 15.6"", Full HD, 8GB, 512GB SSD, Intel® Iris® Xᵉ Graphics, Free DOS, Natural Silver","https://www.emag.ro/laptop-hp-15s-fq2005nq-cu-procesor-intelr-coretm-i7-1165g7-pana-la-4-70-ghz-15-6-full-hd-8gb-512gb-ssd-intelr-irisr-x-graphics-free-dos-natural-silver-2l9v6ea/pd/DW61NDMBM/","https://s13emagst.akamaized.net/products/34462/34461366/images/res_b6258a89f05f433e7bf1a7f038ff9ea5.jpg?width=200&height=200&hash=92E60F3EF8DD1A4A0EB9D2A9B9D00BC2","21","https://www.emag.ro/laptopuri/p21/c"
"1612611627-771","https://www.emag.ro/laptopuri/c","Laptop HP ProBook 450 G7 cu procesor Intel Core i7-10510U pana la 4.90 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Silver","4.899<sup>00</sup> <span>Lei</span>","ultimele 3 produse","Laptop HP ProBook 450 G7 cu procesor Intel Core i7-10510U pana la 4.90 GHz, 15.6"", Full HD, 8GB, 256GB SSD, Intel UHD Graphics, Windows 10 Pro, Silver","https://www.emag.ro/laptop-hp-probook-450-g7-cu-procesor-intel-core-i7-10510u-pana-la-4-90-ghz-15-6-full-hd-8gb-256gb-ssd-intel-uhd-graphics-windows-10-pro-silver-8vu74ea/pd/D93LCMMBM/","https://s13emagst.akamaized.net/products/30424/30423956/images/res_763dfb57999f75d107efe69319b50dc5.jpg?width=200&height=200&hash=752C91A71DC4874F40B3D6196F7535D7","4","https://www.emag.ro/laptopuri/p4/c"
"1612611476-165","https://www.emag.ro/laptopuri/c","Laptop HP Elitebook 840 G7 I5-10210U,8 GB,256 SSD","5.299<sup>99</sup> <span>Lei</span>","ultimele 3 produse","Laptop HP Elitebook 840 G7 I5-10210U,8 GB,256 SSD","https://www.emag.ro/laptop-hp-elitebook-840-g7-i5-10210u-8-gb-256-ssd-8pz96av/pd/DQJT6DMBM/","https://s13emagst.akamaized.net/products/34982/34981881/images/res_6ae4971ed78cc09f914fbc7a93a0f6ab.jpg?width=200&height=200&hash=1D2B97CB601BE3EA085A2ED6204FF06B","19","https://www.emag.ro/laptopuri/p19/c"
"1612611431-47","https://www.emag.ro/laptopuri/c","Laptop HP 15s-fq1011nq cu procesor Intel® Core™ i5-1035G1 pana la 3.60GHz Ice Lake, 15.6"", Full HD, 16GB, 512GB SSD, Intel UHD Graphics, Free DOS, Jet Black","3.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop HP 15s-fq1011nq cu procesor Intel® Core™ i5-1035G1 pana la 3.60GHz Ice Lake, 15.6"", Full HD, 16GB, 512GB SSD, Intel UHD Graphics, Free DOS, Jet Black","https://www.emag.ro/laptop-hp-15s-fq1011nq-cu-procesor-intelr-coretm-i5-1035g1-pana-la-3-60ghz-ice-lake-15-6-full-hd-16gb-512gb-ssd-intel-uhd-graphics-free-dos-jet-black-9qf70ea/pd/D5HRX3MBM/","https://s13emagst.akamaized.net/products/31812/31811389/images/res_610bac2b41deef46bf51fffef109d3e2.jpg?width=200&height=200&hash=9E020C9310D6E199B4092B61BC90AFA6","",""
"1612611671-982","https://www.emag.ro/laptopuri/c","Laptop ASUS Gaming 15.6'' ROG Strix G531GU, FHD 144Hz, Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), 8GB DDR4, 512GB SSD, GeForce GTX 1660 Ti 6GB, No OS, Black","6.366<sup>50</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ASUS Gaming 15.6'' ROG Strix G531GU, FHD 144Hz, Procesor Intel® Core™ i7-9750H (12M Cache, up to 4.50 GHz), 8GB DDR4, 512GB SSD, GeForce GTX 1660 Ti 6GB, No OS, Black","https://www.emag.ro/laptop-asus-gaming-15-6-rog-strix-g531gu-fhd-144hz-procesor-intelr-coretm-i7-9750h-12m-cache-up-to-4-50-ghz-8gb-ddr4-512gb-ssd-geforce-gtx-1660-ti-6gb-no-os-black-g531gu-es002/pd/DVQHX5BBM/","https://s13emagst.akamaized.net/products/24411/24410150/images/res_7783b3060029d44d5e6562cb7f18732d.jpg?width=200&height=200&hash=D87A7BA0210E5B9BBDA39C7B3A713301","11","https://www.emag.ro/laptopuri/p11/c"
"1612611730-1218","https://www.emag.ro/laptopuri/c","Laptop ASUS Gaming 15.6'' TUF FX505DT, FHD, Procesor AMD Ryzen™ 7 3750H (4M Cache, up to 4.00 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, No OS, Black","3.799<sup>00</sup> <span>Lei</span>","ultimul produs in stoc","Laptop ASUS Gaming 15.6'' TUF FX505DT, FHD, Procesor AMD Ryzen™ 7 3750H (4M Cache, up to 4.00 GHz), 16GB DDR4, 512GB SSD, GeForce GTX 1650 4GB, No OS, Black","https://www.emag.ro/laptop-asus-gaming-15-6-tuf-fx505dt-fhd-procesor-amd-ryzentm-7-3750h-4m-cache-up-to-4-00-ghz-16gb-ddr4-512gb-ssd-geforce-gtx-1650-4gb-no-os-black-fx505dt-bq121/pd/DYBSXYMBM/","https://s13emagst.akamaized.net/products/30880/30879815/images/res_b119f098907ff4ef185ba787adbb892d.jpg?width=200&height=200&hash=1993BCD811015A39D225D58592DD47F9","3","https://www.emag.ro/laptopuri/p3/c"
"1612611431-32","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Huawei MateBook D14 2020 cu procesor AMD Ryzen™ 7 3700U pana la 4.00 GHz, 14"", Full HD, 8GB, 512GB SSD, AMD Radeon Graphics, Windows Home, Silver","3.499<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Huawei MateBook D14 2020 cu procesor AMD Ryzen™ 7 3700U pana la 4.00 GHz, 14"", Full HD, 8GB, 512GB SSD, AMD Radeon Graphics, Windows Home, Silver","https://www.emag.ro/laptop-ultraportabil-huawei-matebook-d14-2020-cu-procesor-amd-ryzentm-7-3700u-pana-la-4-00-ghz-14-full-hd-8gb-512gb-ssd-amd-radeon-graphics-windows-home-silver-53010xtr/pd/DQRZ17MBM/","https://s13emagst.akamaized.net/products/29332/29331015/images/res_2a2405991c43ae1c81e42bbca14f4e7a.jpg?width=200&height=200&hash=BDA59353ABF52E20F79D9056F30F071F","",""
"1612611506-283","https://www.emag.ro/laptopuri/c","Laptop Gaming Asus Tuf FX506LI-HN039, Intel I5-10300H, 8GB RAM, SSD 512GB, GTX 1650TI","4.397<sup>05</sup> <span>Lei</span>","ultimele 2 produse","Laptop Gaming Asus Tuf FX506LI-HN039, Intel I5-10300H, 8GB RAM, SSD 512GB, GTX 1650TI","https://www.emag.ro/laptop-gaming-asus-tuf-intel-i5-10300h-8gb-ram-ssd-512gb-gtx-1650ti-fx506li-hn039/pd/DBX18DMBM/","https://s13emagst.akamaized.net/products/35027/35026931/images/res_1aab1ceeb3dcf1c8e9aa57fb85bbb9b5.jpg?width=200&height=200&hash=5AD2EB40E3FAC013AD1D1E217E277448","16","https://www.emag.ro/laptopuri/p16/c"
"1612611730-1173","https://www.emag.ro/laptopuri/c","Laptop SMB ASUS W202NA-GJ0031R, 11.6""HD cu procesor Intel Celeron N3350 (2M Cache, 1.1 GHz up to 2.4 GHz, 2C/2T), Intel HD Graphics 500, RAM 4GB, eMMC 64GB, no ODD,Dark Blue, Windows 10 Pro","1.799<sup>01</sup> <span>Lei</span>","ultimele 2 produse","Laptop SMB ASUS W202NA-GJ0031R, 11.6""HD cu procesor Intel Celeron N3350 (2M Cache, 1.1 GHz up to 2.4 GHz, 2C/2T), Intel HD Graphics 500, RAM 4GB, eMMC 64GB, no ODD,Dark Blue, Windows 10 Pro","https://www.emag.ro/laptop-smb-asus-11-6-hd-cu-procesor-intel-celeron-n3350-2m-cache-1-1-ghz-up-to-2-4-ghz-2c-2t-intel-hd-graphics-500-ram-4gb-emmc-64gb-no-odd-dark-blue-windows-10-pro-w202na-gj0031r/pd/D8JLS3MBM/","https://s13emagst.akamaized.net/products/31927/31926866/images/res_c64fc1143471e370d0d8ca404b2e54a4.jpg?width=200&height=200&hash=39BAC0DFB45916296F9A03B705DC400E","3","https://www.emag.ro/laptopuri/p3/c"
"1612611581-611","https://www.emag.ro/laptopuri/c","Laptop Lenovo ThinkPad T14 Gen 1 (AMD), 14"" FHD IPS 400nits Anti-glare, AMD Ryzen 7 PRO 4750U, RAM 16GB, 512 GB SSD, Integrated AMD Radeon Graphics, Culoare Black, Windows 10 Pro","8.238<sup>37</sup> <span>Lei</span>","ultimul produs in stoc","Laptop Lenovo ThinkPad T14 Gen 1 (AMD), 14"" FHD IPS 400nits Anti-glare, AMD Ryzen 7 PRO 4750U, RAM 16GB, 512 GB SSD, Integrated AMD Radeon Graphics, Culoare Black, Windows 10 Pro","https://www.emag.ro/laptop-lenovo-thinkpad-t14-gen-1-amd-14-fhd-ips-400nits-anti-glare-amd-ryzen-7-pro-4750u-ram-16gb-512-gb-ssd-integrated-amd-radeon-graphics-culoare-black-windows-10-pro-20ud0013ri/pd/DMRY4YMBM/","https://s13emagst.akamaized.net/products/31045/31044920/images/res_e5979bafb08e348966ca97a732a315a5.jpg?width=200&height=200&hash=C35314A5C8A240EACE2302D8619F0BAF","9","https://www.emag.ro/laptopuri/p9/c"
"1612611641-857","https://www.emag.ro/laptopuri/c","Laptop ultraportabil Lenovo ThinkPad T490s cu procesor Intel® Core™ i7-8565U pana la 4.60 GHz Whiskey Lake, 14"", Full HD, IPS, 16GB, 1TB SSD, Intel UHD Graphics 620, Windows 10 Pro, Black","8.199<sup>99</sup> <span>Lei</span>","în stoc","Laptop ultraportabil Lenovo ThinkPad T490s cu procesor Intel® Core™ i7-8565U pana la 4.60 GHz Whiskey Lake, 14"", Full HD, IPS, 16GB, 1TB SSD, Intel UHD Graphics 620, Windows 10 Pro, Black","https://www.emag.ro/laptop-ultraportabil-lenovo-thinkpad-t490s-cu-procesor-intelr-coretm-i7-8565u-pana-la-4-60-ghz-whiskey-lake-14-full-hd-ips-16gb-1tb-ssd-intel-uhd-graphics-620-windows-10-pro-black-20nx003cri/pd/D2G2ZGBBM/","https://s13emagst.akamaized.net/products/27443/27442258/images/res_f57b23d47fa799371147dc98cc1666d3.jpg?width=200&height=200&hash=FE2395C2E8E556F6AB410F7115E51E8D","5","https://www.emag.ro/laptopuri/p5/c"
"1612611566-530","https://www.emag.ro/laptopuri/c","Laptop HP 14-DQ0003dx, 14"" HD Display, Intel Celeron N4020 Dual Core, 4GB RAM, 64GB eMMC, Intel UHD Graphics, Windows 10 Home S, Pale Gold","2.195<sup>00</sup> <span>Lei</span>","în stoc","Laptop HP 14-DQ0003dx, 14"" HD Display, Intel Celeron N4020 Dual Core, 4GB RAM, 64GB eMMC, Intel UHD Graphics, Windows 10 Home S, Pale Gold","https://www.emag.ro/laptop-hp-14-dq0003dx-14-hd-display-intel-celeron-n4020-dual-core-4gb-ram-64gb-emmc-intel-uhd-graphics-windows-10-home-s-pale-gold-24v85ua/pd/DCH2FDMBM/","https://s13emagst.akamaized.net/products/34622/34621347/images/res_bfd51e1d82bf8c0fa5d136ef9fdf4d2c.jpg?width=200&height=200&hash=18F93D16DC1A7F0136F1543C7FD8C47E","10","https://www.emag.ro/laptopuri/p10/c"
"1612611536-411","https://www.emag.ro/laptopuri/c","Laptop Dell 2-in-1 Latitude 5310, Intel Core i5-10310U, 13.3inch, RAM 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Gri","7.599<sup>99</sup> <span>Lei</span>","ultimele 2 produse","Laptop Dell 2-in-1 Latitude 5310, Intel Core i5-10310U, 13.3inch, RAM 16GB, SSD 512GB, Intel UHD Graphics 620, Windows 10 Pro, Gri","https://www.emag.ro/laptop-dell-2-in-1-latitude-5310-intel-core-i5-10310u-13-3inch-ram-16gb-ssd-512gb-intel-uhd-graphics-620-windows-10-pro-gri-n015l5310132in1eme/pd/DZHT13MBM/","https://s13emagst.akamaized.net/products/32092/32091981/images/res_ca3e209074b7c8390c5954c03e6c4986.jpg?width=200&height=200&hash=7C8207AB8B6F928AFCA0292EC79B048F","13","https://www.emag.ro/laptopuri/p13/c"
"1612611612-695","https://www.emag.ro/laptopuri/c","Laptop Lenovo Ideapad S145-15IGM cu procesor Intel® Celeron™ N4000 Gemini Lake, 1.10Ghz up to 2.60Ghz,4GB DDR4, 1TB HDD, Intel UHD Graphics 600, Display 15.6 inchi HD, Webcam","2.124<sup>00</sup> <span>Lei</span>","în stoc","Laptop Lenovo Ideapad S145-15IGM cu procesor Intel® Celeron™ N4000 Gemini Lake, 1.10Ghz up to 2.60Ghz,4GB DDR4, 1TB HDD, Intel UHD Graphics 600, Display 15.6 inchi HD, Webcam","https://www.emag.ro/laptop-lenovo-ideapad-s145-15igm-cu-procesor-intelr-celerontm-n4000-gemini-lake-1-10ghz-up-to-2-60ghz-4gb-ddr4-1tb-hdd-intel-uhd-graphics-600-display-15-6-inchi-hd-webcam-lg-01122020/pd/D05167MBM/","https://s13emagst.akamaized.net/products/34075/34074032/images/res_6740ecb0999602e4a6e9078e26dbef92.jpg?width=200&height=200&hash=EE269D128D745A0C2E852622BB81D0BD","6","https://www.emag.ro/laptopuri/p6/c"
"1612611506-308","https://www.emag.ro/laptopuri/c","Laptop HP ZBook 14U G6 14 inch, 4K UHD, i7-8565U, 16Gb Ram, 512Gb Ssd, WX3200, Win 10 Pro","9.339<sup>12</sup> <span>Lei</span>","ultimul produs in stoc","Laptop HP ZBook 14U G6 14 inch, 4K UHD, i7-8565U, 16Gb Ram, 512Gb Ssd, WX3200, Win 10 Pro","https://www.emag.ro/laptop-hp-zbook-14u-g6-14-inch-4k-uhd-i7-8565u-16gb-ram-512gb-ssd-wx3200-win-10-pro-6tp66ea/pd/DHK573MBM/","https://s13emagst.akamaized.net/products/31574/31573914/images/res_81930bab1cac5400c487d31285f3dd3f.jpg?width=200&height=200&hash=36CEBFD7B43EB04B975BC0C60397A038","16","https://www.emag.ro/laptopuri/p16/c"
